transaction_id,customer_id,product_name,product_category,quantity,price,transaction_date,store_location,payment_method,discount_applied,revenue,transaction_month_year
e092eb41-311b-4ed0-937f-dedb1bdde1bb,9374d885-6fbf-4237-8a97-7b1348efff8b,Smart Thermostat,Smart Home Devices,1.0,150.45,2024-12-20,Online,Credit Card,0.0,150.45,2024-12
011862eb-f658-40a8-b4a3-4280ae211853,988698b8-234b-4d7d-8aa8-9e2151634a11,Throw Pillows,Home Decor,3.0,294.87,2024-08-24,"Los Angeles, CA",Gift Card,0.0,884.61,2024-08
3709cb5c-fe71-4bfc-b8b0-1710c465e1a7,74c68723-8cb3-4e67-821f-34d921dc9e78,Dining Table,Furniture,1.0,288.88,2024-12-20,"Seattle, WA",Debit Card,5.0,274.436,2024-12
69188313-d4b2-4ae1-abe3-88d491e8b5cf,42619ed7-cc16-4e48-ba7f-bdbfea897080,Coffee Maker,Small Kitchen Appliances,1.0,221.03,2023-12-23,"Chicago, IL",Credit Card,0.0,221.03,2023-12
d4429510-2750-4b90-8a14-cd7903cb1797,b27bcf02-ca8a-4f65-9fbb-40df99604231,Audio-Technica Turntable,Audio Equipment,1.0,473.99,2023-11-27,Online,Gift Card,0.0,473.99,2023-11
51fd89af-3f0a-42fd-8f2f-e5e333229509,46ce1e23-14e5-4489-8182-2d197aed849b,Logitech Mouse,Computer Accessories,1.0,66.65,2024-03-11,"Chicago, IL",Credit Card,0.0,66.65,2024-03
8fd5a976-ff09-4075-877d-28faf81104dd,2ad38b65-e9e6-4881-922c-80104a2fb0f1,Logitech Mouse,Computer Accessories,2.0,117.65,2023-10-27,"San Francisco, CA",Apple Pay,0.0,235.3,2023-10
799aa4dc-71c5-4cd5-8c22-796747dafa14,7580b7a2-d880-4d0f-8da7-73b24898bcf4,Vizio SmartCast TV,TVs,1.0,552.0,2023-07-24,"Denver, CO",Credit Card,20.0,441.6,2023-07
46e2c7f7-769b-4878-b2d1-30fc6fd79d7a,8b65adda-0915-4a79-8310-fed8e627305a,Lenovo ThinkPad,Laptops,1.0,2552.06,2024-12-25,Online,Debit Card,0.0,2552.06,2024-12
f646aaf8-b8fc-417a-a050-92282217071f,c1704f5b-3ec8-4615-b918-eee868577dc7,iPhone 13,Smartphones,1.0,549.9,2024-08-31,"New York, NY",Apple Pay,0.0,549.9,2024-08
c4a82404-214d-497c-975e-7d58b4649552,a075b0a5-ac1b-4904-9c5f-a20c7507d8ee,Oculus Quest,Gaming Consoles,2.0,580.48,2024-11-19,Online,Debit Card,0.0,1160.96,2024-11
7352fe1d-e331-4b81-b187-b5f6f16e8e94,8f512c7b-f625-4703-9076-d31dbf4b7cf8,Coffee Maker,Small Kitchen Appliances,1.0,120.45,2024-12-02,Online,Credit Card,0.0,120.45,2024-12
69b72a35-d75f-4996-af2d-9840ef35adeb,d0ce1d8c-4bf4-4a58-8ec4-e2c3ec46b7a7,Smart Thermostat,Smart Home Devices,1.0,401.29499999999996,2023-05-12,"Miami, FL",Apple Pay,0.0,401.29499999999996,2023-05
7cb40019-bcc9-4e8e-9814-111f9f5a4296,ed5605c3-6bab-4e21-a871-0021ee32d121,Xbox Series X,Gaming Consoles,1.0,188.0,2024-06-27,Online,Credit Card,0.0,188.0,2024-06
e7536399-7793-42af-b23f-c617dc9d6865,397bbe73-40df-4e80-bac4-d3c4e170c37b,Microwave Oven,Kitchen Appliances,2.0,799.09,2024-06-29,"Atlanta, GA",Credit Card,0.0,1598.18,2024-06
b67d4f22-3c6d-47e6-b61e-3a5cf8a66764,1a283eac-c55d-4faf-98bc-6fc901917667,Electric Range,Kitchen Appliances,1.0,792.91,2023-06-11,Online,PayPal,25.0,594.6825,2023-06
6f3805a4-2f8b-4b11-89f3-2ee761e7275f,5b9a7257-aa34-4548-8812-24676bd0a169,Vizio SmartCast TV,TVs,1.0,528.57,2024-12-04,Online,Debit Card,0.0,528.57,2024-12
f756d1e5-873f-41b1-b641-68fe0f3f6f39,19bd454b-b969-4c36-a678-675297cad66d,Oculus Quest,Gaming Consoles,1.0,586.37,2023-12-01,Online,Google Pay,0.0,586.37,2023-12
e42838e2-6821-4276-a8a1-2fbbb3419c07,29f84603-f8f4-4003-b80d-51dd129b0c55,Google Pixel 6,Smartphones,1.0,483.24,2023-07-21,Online,Credit Card,10.0,434.916,2023-07
87f4682c-6c84-42c0-a831-848765b7edb2,89149df0-c0a3-438f-8919-659e553d894f,Google Pixel 6,Smartphones,1.0,1009.84,2023-09-05,Online,Credit Card,0.0,1009.84,2023-09
b2908b47-19f8-4fce-98cf-c0a171d37d37,84924c10-920d-4750-ad63-d03c40800f1d,Curtains,Home Decor,1.0,187.37,2023-07-04,"Chicago, IL",Debit Card,0.0,187.37,2023-07
6fbd72d8-710f-4298-aa9c-6d45eb3602a1,50d771a5-8877-4315-bccd-1fde2f889c38,Sofa,Furniture,1.0,1732.3,2023-10-22,"Chicago, IL",Debit Card,0.0,1732.3,2023-10
29f9a85f-198e-4d54-a8ec-f8ec55d7c12f,39488fe7-1f10-45ef-9e58-a01f76352b16,Steam Deck,Gaming Consoles,1.0,177.73,2024-07-13,"Los Angeles, CA",Debit Card,0.0,177.73,2024-07
90cc4a6a-7547-4dab-829a-fc5e7e95e484,fe637ceb-9e44-4ff0-9f3f-833917308f19,Dishwasher,Kitchen Appliances,2.0,981.53,2024-05-06,"Atlanta, GA",Cash,5.0,1864.907,2024-05
7dbdfbf7-ff89-44ce-bf31-cf274b325002,6652d12b-28c7-4505-b87a-68c04cefc7eb,Dishwasher,Kitchen Appliances,3.0,417.0,2023-11-06,Online,Credit Card,0.0,1251.0,2023-11
e7093d73-0039-49a1-8d39-80b13f50f99b,33d3dac9-16c1-442f-b698-e8b6d3e85c02,Sony Soundbar,Audio Equipment,1.0,432.93,2024-02-04,Online,PayPal,0.0,432.93,2024-02
d34da308-a01b-4ba6-8da5-6d720f72da47,3782d278-9cfd-4418-8d89-77ba54f65ea0,Office Desk,Furniture,1.0,1285.9,2024-06-17,Online,Debit Card,30.0,900.13,2024-06
92d85033-32b1-47cc-b413-c5337b9bba3d,b04d2489-6116-4da4-9fe7-6a2607aef8a3,USB-C Hub,Computer Accessories,1.0,53.28,2023-06-23,Online,Credit Card,0.0,53.28,2023-06
96db874c-5792-4e33-9631-5efc693839fe,552f2761-46aa-44ba-989d-7c063cf32501,Area Rug,Home Decor,1.0,128.04,2023-07-30,"Boston, MA",Debit Card,15.0,108.83399999999999,2023-07
8c969a41-63ee-4434-9c5d-579ff5cf78d4,a3d7ee08-8e88-43a3-a1f5-4bf89738c9da,Office Desk,Furniture,1.0,947.19,2024-02-29,Online,Debit Card,0.0,947.19,2024-02
b59dc158-aa54-44f2-90f2-df39fa9cded6,fd7d0375-ac33-4486-a0c8-7813e83747b0,JBL Bluetooth Speaker,Audio Equipment,2.0,255.26,2024-03-29,Online,Google Pay,0.0,510.52,2024-03
d1acaa54-49da-41e7-9620-76d057ef0f08,4827dae4-bb03-42a6-a028-1bc34bf8e5b0,Blender,Small Kitchen Appliances,1.0,186.43,2024-12-19,Online,Google Pay,0.0,186.43,2024-12
9f70e098-1ce5-4127-92a4-3e44b2453a9b,718edf42-0970-4b19-8e28-596c3b970a37,Office Desk,Furniture,1.0,1431.91,2023-11-09,Online,Google Pay,0.0,1431.91,2023-11
a48d7143-b246-47cb-b699-a2239dedace7,51e52785-d124-4d02-82a6-0f728bf905d0,Amazon Echo,Smart Home Devices,1.0,147.82,2024-01-13,"Los Angeles, CA",Credit Card,0.0,147.82,2024-01
ada48f8e-0d52-4620-9d47-d50a47062c14,844fbd4d-55d8-4982-a8c0-1ba030a9375a,Webcam,Computer Accessories,1.0,49.63,2024-11-11,Online,Debit Card,0.0,49.63,2024-11
81a8da8c-9f1d-4630-9898-c155093c70c7,fd6e40d3-ec47-4239-8043-b8c81f9191f1,Refrigerator,Kitchen Appliances,1.0,292.38,2024-09-13,"Seattle, WA",Apple Pay,0.0,292.38,2024-09
76e6be7a-ae18-4297-9156-731514386666,ff48547c-734b-48b8-90bd-8cb2abff2c23,Sofa,Furniture,1.0,1702.13,2023-10-14,"San Francisco, CA",PayPal,0.0,1702.13,2023-10
a1fec47f-4760-4a00-b9d2-5ae70f65a0d9,820f8429-56f0-4868-9024-7787067836e9,Refrigerator,Kitchen Appliances,2.0,493.78,2023-09-10,"New York, NY",Apple Pay,0.0,987.56,2023-09
f60908e9-59da-456e-8c02-ddba2749c9af,4e2f9031-3700-4fc3-bb4b-2f01d50fceef,Xiaomi Mi 12,Smartphones,1.0,1191.93,2023-05-24,"Los Angeles, CA",Debit Card,30.0,834.351,2023-05
e901df0f-e558-49cc-b86d-c354e052cbd7,9b9f832f-e17f-4518-8055-081b4fb4b20e,Google Nest,Smart Home Devices,1.0,106.73,2023-03-09,"Seattle, WA",Debit Card,25.0,80.0475,2023-03
0de6ad8d-ea1e-4dcf-a7ac-91573abcd269,4e2f9031-3700-4fc3-bb4b-2f01d50fceef,Audio-Technica Turntable,Audio Equipment,1.0,329.98,2024-04-08,"San Francisco, CA",Credit Card,0.0,329.98,2024-04
1bf8952f-c891-496b-9bfc-56a42cf4d7c8,7e56628e-bdf3-44c4-8019-634ef8e7e061,HP Spectre,Laptops,1.0,647.63,2023-05-20,"New York, NY",Debit Card,0.0,647.63,2023-05
6216df6f-7945-4ce2-bd9b-7be58539b3c5,f40e6d9e-3c45-42d2-998b-f0ebb07aa36c,iPhone 13,Smartphones,1.0,522.32,2023-10-06,"New York, NY",Credit Card,0.0,522.32,2023-10
8d32d6d1-7d59-4c63-8328-6e1219da65a3,55c5c37f-cb2b-4352-83fc-f7659efa93ac,Range Hood,Kitchen Appliances,1.0,895.75,2024-09-10,Online,Debit Card,0.0,895.75,2024-09
c323c17f-1d27-4f69-9fe0-501709aa09b1,528badae-7700-4bbd-b573-df539fb1dba2,Smart Thermostat,Smart Home Devices,1.0,42.8,2024-06-23,Online,Credit Card,0.0,42.8,2024-06
26bd026a-7d92-4028-8396-8af02b6f46f4,7747daa1-10e3-41da-94e1-b0585a4a3596,Sofa,Furniture,1.0,1448.55,2024-06-05,"New York, NY",Apple Pay,0.0,1448.55,2024-06
c8d6b9a0-a973-4a51-b98a-272b32d3c80f,33eac8ad-729f-46d0-84e3-127de84a878a,Nintendo Switch,Gaming Consoles,1.0,388.04,2024-05-11,Online,PayPal,0.0,388.04,2024-05
69382be2-bbdb-4987-b096-272f026b4034,96609fb2-1f78-494e-b63d-0facac62157e,Curtains,Home Decor,2.0,233.04,2024-11-17,"Boston, MA",Debit Card,5.0,442.77599999999995,2024-11
2b3ca6c3-38eb-4a74-8dc9-fdffc675b9e0,c1cc73a3-de64-4142-9d93-9596fdcac412,Philips Hue Lights,Smart Home Devices,2.0,401.29499999999996,2024-11-12,Online,Debit Card,0.0,802.5899999999999,2024-11
63a05e28-cfc8-4914-a045-625773489392,0e3b8332-b8e9-4531-9de5-3465f9b53a72,Dining Table,Furniture,4.0,1650.97,2024-07-29,Online,Gift Card,15.0,5613.298,2024-07
d50b27ac-2f83-44d3-a286-b95797a265c4,787c5abc-ca1a-4ec8-a128-9eb4da98a66d,Xiaomi Mi 12,Smartphones,2.0,1012.66,2023-03-22,"Houston, TX",Debit Card,0.0,2025.32,2023-03
ef6a4f8a-81bd-4913-b7d5-1491cb671ab7,e916df3d-c3f5-40b0-8ae2-5d043be88300,Oculus Quest,Gaming Consoles,2.0,388.51,2024-10-18,Online,Debit Card,0.0,777.02,2024-10
adb27864-c449-4d3e-bbfe-e70fc09faf7b,b2f8e5fc-f825-47db-b832-324eea941884,Lenovo ThinkPad,Laptops,1.0,2087.6,2024-01-31,"Boston, MA",Debit Card,0.0,2087.6,2024-01
6a19b9de-f436-45df-9512-e8256ff00cc6,e091f901-b508-4287-b7a5-569fd35fe02b,Sofa,Furniture,1.0,1103.15,2024-05-15,"San Francisco, CA",Credit Card,0.0,1103.15,2024-05
d54874b3-f20a-4b9a-a2a5-e5d401d9fe5c,26b5bddb-986f-42aa-a4c7-3b8fa39bac36,Electric Range,Kitchen Appliances,1.0,746.3,2023-04-29,"Chicago, IL",Cash,5.0,708.9849999999999,2023-04
6b8f3bcc-b2c2-4b5f-b344-f79b677ee2dd,40f0c73f-35b1-413b-980a-9d41b0e48f55,Google Pixel 6,Smartphones,2.0,835.04,2023-08-19,"Denver, CO",Debit Card,0.0,1670.08,2023-08
085a6e28-c44f-4e56-aa3a-ee5981f99d8f,aad2c4c7-2ccd-471b-942f-70e8a7c517bc,HP Pavilion,Desktop Computers,1.0,2089.18,2024-07-07,"Atlanta, GA",Credit Card,0.0,2089.18,2024-07
88252732-84a6-401e-bb6a-2ebff1e19dcb,3e4f923c-547f-4a35-abc3-8f918c1e5f4c,Wall Art,Home Decor,1.0,171.16,2024-06-27,"Chicago, IL",Debit Card,0.0,171.16,2024-06
7a077890-a2f8-492e-968d-bc6cc9470cef,01985dd4-d11a-42ae-acdc-0226f74aac6d,Duvet Cover,Bedding,1.0,54.62,2024-07-23,Online,Debit Card,20.0,43.696,2024-07
31d04251-20d8-46cc-95be-7ac7d6fe25bc,58476c34-74dc-4740-962f-4353991628f6,Dishwasher,Kitchen Appliances,1.0,474.49,2024-07-13,Online,Credit Card,5.0,450.7655,2024-07
af9140d6-5785-4152-984f-cc6e03c63160,c7cfc566-5e64-4d39-b077-5da02348a75e,Asus ZenBook,Laptops,1.0,2194.36,2024-10-20,Online,Credit Card,0.0,2194.36,2024-10
5f16ef48-c899-485f-b5cd-58f85440f807,1679abe7-3eb9-41ad-8079-12c9c57dfee0,Dining Table,Furniture,2.0,1362.39,2024-10-29,Online,Cash,0.0,2724.78,2024-10
70f33330-0d05-4e25-9aa3-3d50bdd94d37,f79b5ce9-2a3e-4fae-bf20-7021294a1f89,Nintendo Switch,Gaming Consoles,1.0,567.26,2024-03-08,Online,Credit Card,0.0,567.26,2024-03
8b02f5cd-5373-4157-b658-9f3ffaa8d170,7ea07c70-5df5-4b29-8e6c-1a2379721ce6,Food Processor,Unknown Category,2.0,203.32,2024-11-29,Online,Debit Card,10.0,365.976,2024-11
b2e9748e-e71c-49a3-bcc1-3f65cc89f669,d23b4352-a84f-4045-9fde-8f24515dfbd3,Google Nest,Smart Home Devices,1.0,52.51,2024-07-06,Online,PayPal,25.0,39.3825,2024-07
3ca48724-c1a3-4aac-80fd-56b246e336db,4aa4f970-3bda-4704-9a0b-737bb2045dd6,OnePlus 10,Smartphones,1.0,612.49,2024-04-12,"Boston, MA",Credit Card,0.0,612.49,2024-04
7b557af6-50d9-4c94-8cc5-dac30a2abf29,484782ef-93e6-4ecc-8575-a9fa32c2d659,Philips Hue Lights,Smart Home Devices,3.0,198.19,2023-06-29,"Chicago, IL",Credit Card,0.0,594.5699999999999,2023-06
355fca34-55ad-4ca5-bacd-07b48c6e569e,45e56f18-9c4a-4a3a-8d08-8ef6d885d762,Electric Range,Kitchen Appliances,1.0,187.41,2024-04-10,Online,Debit Card,0.0,187.41,2024-04
63949a5f-5337-41f6-850e-02976937b458,5529b0d0-63ed-4e82-a339-e0fbfb42b14e,Dishwasher,Kitchen Appliances,1.0,502.14,2024-07-20,"San Francisco, CA",PayPal,0.0,502.14,2024-07
26e7f7fa-136e-4702-aec4-105d82a5cb16,87f424f1-989a-41c2-951f-2e78989874ee,Google Nest,Smart Home Devices,1.0,41.3,2024-02-18,"Houston, TX",Credit Card,10.0,37.17,2024-02
d541e271-369d-4e95-b47b-0d71eec13657,632a103e-cfec-42ca-a552-b43adae61488,OnePlus 10,Smartphones,1.0,958.62,2023-08-10,"Los Angeles, CA",Credit Card,30.0,671.034,2023-08
8479dbf7-3528-4e05-bbf1-ba0d65ab08f2,e1d30d90-f6e5-439d-9bec-2b2287663015,Toaster,Small Kitchen Appliances,2.0,198.03,2024-06-21,Online,Debit Card,0.0,396.06,2024-06
0fdbe8b7-92a6-4fdb-a660-0dda2673f67a,4814f6dd-e570-477f-95b3-98644f496351,JBL Bluetooth Speaker,Audio Equipment,1.0,118.79,2024-03-08,Online,Apple Pay,0.0,118.79,2024-03
b5b04630-3b5b-4785-aa97-156408843403,0bea62bb-8f30-48e6-a8a5-43cbbd950773,Unknown Product,Cookware,2.0,217.75,2023-05-11,"Chicago, IL",Debit Card,0.0,435.5,2023-05
791ec21f-f55d-4d55-9700-b9455f49e763,d9da8e19-7a1c-47bc-8b87-bcd69ed7b6ce,Asus ZenBook,Laptops,2.0,1037.33,2023-08-15,"Chicago, IL",Debit Card,0.0,2074.66,2023-08
5400ab2a-b1e4-4885-8f23-504a48c81032,9333adba-89a9-44c5-8b99-6c0dd2be2097,Dining Table,Furniture,1.0,2118.46,2023-11-02,Online,Credit Card,15.0,1800.691,2023-11
dc4f630c-9549-4988-9af3-44ea81957615,e04eecd8-5f84-4ff4-a2f3-4fc54d970a5e,Electric Range,Kitchen Appliances,1.0,172.88,2023-06-05,"Miami, FL",Credit Card,0.0,172.88,2023-06
dad7f22f-f926-4185-a897-d12f1a240ce8,695fec65-dd43-42dd-865e-f1cbacd04f36,Bed Frame,Furniture,1.0,475.95,2023-06-09,"New York, NY",Credit Card,5.0,452.1525,2023-06
875e8807-61de-44fe-a731-c0146a2188eb,9009d0ea-0c3d-4f0d-825e-7707395e2b3c,Bed Frame,Furniture,1.0,242.89,2024-10-12,Online,PayPal,20.0,194.312,2024-10
86a7d933-b140-4917-a504-4816cb7a6892,5843781e-39ca-40a9-8a62-b4a59ae25759,Range Hood,Kitchen Appliances,2.0,582.86,2023-12-08,"Houston, TX",PayPal,15.0,990.862,2023-12
b0217f51-5199-45b8-9570-a12ac0777003,9e9b92ae-d2cc-4f8c-ba03-69d816183703,Ring Doorbell,Smart Home Devices,2.0,239.73,2024-03-30,"Chicago, IL",Apple Pay,15.0,407.541,2024-03
fed355a6-8568-490c-a21f-d06dd5777a35,b1f45ec7-a846-4a31-a3e2-a0fcfff285ed,Mattress Topper,Bedding,1.0,248.95,2023-12-31,"Atlanta, GA",Cash,15.0,211.6075,2023-12
aff06469-d2dc-4a1e-94d9-38b673a99744,e083558c-c17e-42c1-b5a0-d81dd6bf9f04,Range Hood,Kitchen Appliances,1.0,803.83,2024-03-12,Online,Apple Pay,0.0,803.83,2024-03
796b439e-ce32-4449-a4d4-df333ddca34f,9c367032-e1ea-45f9-9037-423dd284847d,Bookshelf,Furniture,1.0,2229.47,2023-12-12,Online,Apple Pay,0.0,2229.47,2023-12
b7e8a125-40ec-444e-ae17-3fab8a73add6,b82b5f7f-7e04-49ca-a613-9c1d1b392cb1,Curtains,Home Decor,1.0,142.29,2023-12-17,Online,Google Pay,0.0,142.29,2023-12
9de87d0b-6aa3-444d-9fe7-524ff770a3c0,1b9a5609-d76a-495d-bd60-d0153a510a31,Google Pixel 6,Smartphones,1.0,751.26,2023-01-24,Online,PayPal,25.0,563.4449999999999,2023-01
c5e93323-ab00-444c-8091-7d8bfa34ac84,a382d887-0ac8-4839-8352-4f079937b704,Xbox Series X,Gaming Consoles,1.0,298.13,2024-06-11,Online,Debit Card,0.0,298.13,2024-06
34670c3f-287f-4e80-babb-d8af305fddb9,50ea954b-9720-4db6-91ef-50f3d789304f,Table Lamp,Home Decor,1.0,133.89,2023-01-06,"San Francisco, CA",Credit Card,0.0,133.89,2023-01
8c181b8c-015e-4396-b142-7ddbbe452515,ceb04e6e-420c-4929-b87e-933594f65843,Philips Hue Lights,Smart Home Devices,1.0,52.96,2023-03-19,"Boston, MA",Google Pay,0.0,52.96,2023-03
7f65def0-93da-4840-8f02-f3ab867a535a,f3e8d348-04d2-42c9-b1c7-85e236382ab4,Dining Table,Furniture,1.0,747.26,2023-02-01,Online,Google Pay,0.0,747.26,2023-02
80c98851-68d6-49d2-a3b0-aa2e78dd81e4,2e32d437-a100-480b-b1fe-7a8856613880,Bose Headphones,Audio Equipment,2.0,309.04,2024-12-05,Online,Debit Card,0.0,618.08,2024-12
69d0cef1-03f1-494c-a6af-e4ee47c65486,55f9e91b-35ef-4728-a9b8-f7a198037f15,Office Desk,Furniture,1.0,1295.07,2024-10-11,Online,Credit Card,0.0,1295.07,2024-10
5cf2549d-0a03-49aa-8914-d7c94f1c314d,4319837a-5744-40d0-9439-0f4d0cf8d027,Bose Headphones,Unknown Category,1.0,403.66,2024-10-11,"New York, NY",Google Pay,0.0,403.66,2024-10
d1942370-5a2c-40e7-ab54-8ccaaf6c3cf5,b1e02aab-e5f1-471e-a96d-00c906a8f63f,Sony Bravia,TVs,1.0,2219.51,2023-02-17,"Boston, MA",Debit Card,0.0,2219.51,2023-02
c48455f3-08fa-495c-8b3c-2f8967b3bff1,e2275f6f-253e-44eb-b361-2874bc7c0e4e,Asus ZenBook,Laptops,1.0,1734.59,2024-12-09,"Atlanta, GA",Credit Card,0.0,1734.59,2024-12
5281a98b-b31b-47bc-92b5-a223d0770ff6,06195176-6ce8-4c4a-9cad-a3324109a14a,Toaster,Small Kitchen Appliances,1.0,223.92,2024-11-03,Online,Debit Card,10.0,201.528,2024-11
c2a86b1e-2cff-4c42-9978-ff99993f9ce8,a26a38a6-631e-4eeb-8d0d-e275641fbc80,Asus ZenBook,Laptops,1.0,2889.82,2023-12-20,Online,Credit Card,0.0,2889.82,2023-12
6d73c881-b9b9-4b94-938b-fff1a8629a07,77a07097-7061-4e2e-a721-e4444ae2c235,HP Spectre,Laptops,1.0,2688.03,2023-04-13,Online,Debit Card,0.0,2688.03,2023-04
0ae3bb09-25ab-42c9-88d8-d3ca73c43be2,175b576f-ab39-4cd7-8253-57a811d22358,Samsung Galaxy S22,Smartphones,1.0,1234.1,2024-01-03,"Chicago, IL",Apple Pay,0.0,1234.1,2024-01
c63d515c-13e6-462d-99ac-2fc0c76dd32b,29200562-ed09-46b1-8653-a40780744753,Philips Hue Lights,Smart Home Devices,1.0,65.12,2024-12-09,"Seattle, WA",Credit Card,0.0,65.12,2024-12
d8abb961-0fee-4568-a5ff-ac0c36fdcf87,70b7fe13-8b3d-4016-a3ec-39fb1f3af0e9,Unknown Product,Audio Equipment,1.0,340.47,2023-05-22,"Chicago, IL",Debit Card,0.0,340.47,2023-05
f076c44a-323c-4f4b-9e71-ee6f46c109ad,6945ddc8-9666-417c-892f-b925bc2c6dd3,Samsung Galaxy S22,Smartphones,5.0,591.95,2024-11-10,"Denver, CO",Debit Card,10.0,2663.7750000000005,2024-11
8659f369-7765-423f-814f-e6f12f389278,02614372-1f87-4b60-a9af-2a565f171a61,Amazon Fire HD,Tablets,1.0,290.9,2024-06-07,Online,Apple Pay,5.0,276.35499999999996,2024-06
d765217b-9161-4b57-8dc4-720a5715a3fe,a3d77463-6061-457b-ae5c-c659198699e1,Bookshelf,Furniture,1.0,415.15,2024-01-04,"Seattle, WA",PayPal,0.0,415.15,2024-01
7001b287-e498-49bb-9d4e-c8d58cfd8475,b42adbcc-9429-4282-902e-0e0da51752a2,Dell XPS 15,Laptops,2.0,2426.68,2023-02-28,"Boston, MA",Debit Card,0.0,4853.36,2023-02
b36ff8be-baa9-4986-bee9-72ed9551a728,4d20744d-2eb1-4faf-8c50-146062a8159e,OnePlus 10,Smartphones,3.0,578.26,2024-11-17,Online,Cash,0.0,1734.78,2024-11
e80afe38-91b9-444a-995e-e54db0fd4ba8,d1c84488-d212-4b7c-bf57-1f503298256d,Google Pixel 6,Smartphones,1.0,606.45,2024-12-03,"Boston, MA",Debit Card,0.0,606.45,2024-12
6a5d812c-0e52-4bea-8002-0cb121384e41,20b9d971-37a9-4229-9407-7af9d5b6ae4c,Comforter Set,Bedding,1.0,148.14,2024-04-18,Online,Google Pay,0.0,148.14,2024-04
71b361e9-e992-4beb-9f44-be09541414ff,07177591-431f-4655-9dd0-add2bd6c52fc,OnePlus 10,Smartphones,1.0,1039.31,2023-01-14,"Denver, CO",Credit Card,0.0,1039.31,2023-01
1fb16137-9860-4a58-8081-f2c8d3afb267,a6c2dc58-7fb1-49a2-ba7a-2a0af0ffd749,Microwave Oven,Kitchen Appliances,1.0,401.29499999999996,2023-07-08,"Boston, MA",Debit Card,0.0,401.29499999999996,2023-07
9df623fc-8d9e-48ea-ab11-8e1c60f14e46,0fa345a5-5647-4870-b227-71d3a26713af,Oculus Quest,Gaming Consoles,2.0,598.82,2024-10-26,Online,Debit Card,0.0,1197.64,2024-10
30e64415-0251-4202-b184-054df1edf3b8,181c43d0-3a1e-4a6e-8a35-651c44ebc4db,Logitech Mouse,Computer Accessories,1.0,121.26,2024-09-10,"Denver, CO",PayPal,0.0,121.26,2024-09
7bb457d9-bee7-4ba2-91f1-0b5df1c2f9ca,46b4b538-f16b-4e55-ab81-9628329ec7ba,iPhone 13,Smartphones,2.0,494.74,2024-03-08,"New York, NY",Debit Card,0.0,989.48,2024-03
6a0fc52a-1199-42c0-bf56-979f6de2bba0,f50cce79-0dc7-43ee-97c6-c8c0228c381f,iPhone 13,Smartphones,1.0,886.63,2024-12-08,Online,Debit Card,25.0,664.9725,2024-12
75539005-6cfc-4f32-85c2-83f72521c9dd,87f424f1-989a-41c2-951f-2e78989874ee,Google Nest,Smart Home Devices,1.0,186.86,2023-05-11,"Houston, TX",Credit Card,0.0,186.86,2023-05
cd954e64-8888-4fb5-9902-f12cfbc60bc1,c7a76c0b-e1b5-4cb1-adbb-5d4c3887965f,Dining Table,Furniture,1.0,279.01,2024-12-21,"Atlanta, GA",Google Pay,5.0,265.05949999999996,2024-12
62adb196-1158-4ad6-8c4a-1916368144ab,697971b2-b889-4cee-97c4-e9208443bb0e,LG OLED TV,TVs,2.0,1864.02,2023-09-03,Online,PayPal,0.0,3728.04,2023-09
80d6474d-eb5a-4663-96e7-c42c56ac09f5,fd0bbd08-ace6-4359-ad98-bbb5aad3ac91,iPhone 13,Smartphones,1.0,777.31,2024-11-27,"Seattle, WA",PayPal,0.0,777.31,2024-11
685d9550-ef69-40d1-89f5-0bfef7599803,a79b9007-daf9-4b5f-9da7-05c53e263693,Table Lamp,Home Decor,1.0,325.16,2024-02-02,"Houston, TX",Debit Card,0.0,325.16,2024-02
8013cf78-0851-40e4-a0f0-f5b6171b023b,da6ca7e8-9d3a-4461-8687-60fa3e892c13,Dining Table,Furniture,1.0,613.97,2024-09-05,"Denver, CO",Debit Card,20.0,491.17600000000004,2024-09
4e585ada-d1a2-4bc9-a3f2-be695570fe19,0aa4c176-d959-4620-869c-fc63896cb52c,Smart Thermostat,Unknown Category,1.0,41.48,2023-02-15,Online,PayPal,20.0,33.184,2023-02
a715c418-59cd-4b7c-ab4d-a59b0634a918,eb3ac84f-55a1-4ae5-a974-26dc3119bd63,HP Spectre,Unknown Category,1.0,968.41,2023-12-07,Online,PayPal,20.0,774.7280000000001,2023-12
54e6eb09-f7d3-4b8d-bbd8-98ed46fd598c,43eef669-ebe6-4ea4-825c-707d4364f41b,Sofa,Furniture,1.0,633.63,2024-06-07,"Chicago, IL",Credit Card,20.0,506.904,2024-06
dab06d85-444b-4e37-b053-4a6f470025d2,be6b22b7-1f1b-4dcf-a89b-9b075f27260a,Samsung QLED TV,TVs,1.0,2061.26,2024-06-22,"Denver, CO",Cash,15.0,1752.0710000000001,2024-06
7f4cc918-8c3d-4091-a6e3-371837f1011d,521087ea-468a-4c19-b5fd-df10d673503b,Throw Pillows,Home Decor,1.0,179.59,2024-07-31,"Atlanta, GA",Debit Card,0.0,179.59,2024-07
1a858a52-14af-41ef-93f3-7c4e76dd5774,45a6a2bb-b2e7-4e5f-b4ae-7a8c39867b6a,Dishwasher,Kitchen Appliances,1.0,1139.49,2023-11-07,"Atlanta, GA",Credit Card,25.0,854.6175000000001,2023-11
f3bb368f-6622-4cdb-ae56-d81e78597ffd,fa890a26-c347-4732-83b7-dceda627073e,Bookshelf,Furniture,1.0,1496.18,2024-03-14,"Houston, TX",Debit Card,0.0,1496.18,2024-03
